Brand,Price,Processor_Brand,RAM_Expandable,RAM_Size (GB),RAM_TYPE(DDR),Ghz,Display_type,GPU_Brand,SSD(GB),HDD(GB),Display_Tier,GPU_Tier,Processor_Tier,Processor_Speed(Ghz)
Asus,150465.0,Intel,No,4,4,2.1,LED,Intel,512.0,0,Small,Entry-level,Other,2.0
Msi,300965.0,AMD,No,16,4,3.5710437710437706,LED,AMD,1024.0,0,Large,Mid-end,High-End,3.5
Msi,297465.0,AMD,No,8,4,4.7,LCD,AMD,512.0,0,Large,Mid-end,High-End,4.5
Acer,440965.0,Intel,Yes,16,4,2.3,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,2.5
Lenovo,290465.0,Intel,Yes,8,4,2.6,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Acer,326427.5,Intel,No,8,4,1.8,LED,Intel,512.0,0,Small,Entry-level,Other,2.0
Lenovo,218715.0,Intel,Yes,8,4,2.5,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Acer,87465.0,AMD,No,8,4,2.6,LCD,AMD,256.0,0,Large,Entry-level,Low-End,2.5
Dell,146930.0,Intel,Yes,4,4,1.2,LED,Intel,256.0,1024,Small,Entry-level,Other,1.0
Lenovo,214900.0,Intel,No,8,4,1.6,LED,Intel,512.0,0,Large,Entry-level,Other,1.5
Acer,215246.5,Intel,No,8,4,2.4,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Dell,140665.0,AMD,Yes,8,4,2.6,LED,AMD,256.0,0,Large,Low-end,Low-End,2.5
Hp,170201.5,Intel,No,8,4,2.1,LED,Intel,256.0,0,Small,Entry-level,Other,2.0
Msi,217665.0,Intel,No,8,4,2.4,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Hp,281400.0,Intel,No,8,4,4.2,LED,Intel,512.0,0,Small,Entry-level,Other,4.0
Other,181965.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Apple,622965.0,Intel,Yes,16,4,2.0,LED,Intel,1024.0,0,Small,Low-end,Other,2.0
Lenovo,192465.0,Intel,No,8,4,1.0,LED,NVIDIA,512.0,0,Small,Low-end,Other,1.0
Msi,145250.0,Intel,No,8,4,2.1,LED,Intel,512.0,0,Small,Entry-level,Other,2.0
Acer,192465.0,Intel,No,8,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Lenovo,211547.0,Intel,No,8,4,1.6,LED,Intel,128.0,1024,Small,Entry-level,Other,1.5
Lenovo,174965.0,Intel,Yes,4,4,1.2,LED,Intel,256.0,0,Small,Entry-level,Other,1.0
Acer,315850.5,Intel,Yes,16,4,2.3,LED,NVIDIA,512.0,1024,Large,Mid-end,Other,2.5
Msi,197715.0,Intel,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Acer,106228.5,Intel,Yes,8,4,1.7,LCD,Intel,256.0,0,Large,Entry-level,Other,1.5
Dell,173803.0,AMD,No,8,4,2.9869688385269124,LED,AMD,512.0,0,Small,Low-end,Mid-End,3.0
Dell,93026.5,AMD,Yes,4,4,2.3,LED,AMD,256.0,0,Small,Entry-level,Other,2.5
Hp,150465.0,AMD,Yes,8,4,2.1,LED,AMD,512.0,0,Large,Low-end,Mid-End,2.0
Acer,143465.0,Intel,Yes,16,4,3.3,LCD,Intel,512.0,0,Large,Low-end,Other,3.5
Asus,244965.0,Intel,No,8,4,2.7385892116182573,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Acer,106228.5,Intel,No,8,4,1.7,LCD,Intel,256.0,0,Large,Entry-level,Other,1.5
Hp,220465.0,AMD,No,8,4,2.4,LED,NVIDIA,512.0,0,Large,Entry-level,Mid-End,2.5
Acer,192465.0,Intel,Yes,16,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Acer,209965.0,Intel,Yes,8,4,1.7,LCD,Intel,512.0,0,Small,Low-end,Other,1.5
Apple,367465.0,Intel,No,8,3,1.6,LED,Intel,256.0,0,Small,Entry-level,Other,1.5
Dell,153965.0,Intel,No,4,4,4.0,LED,Intel,256.0,0,Small,Entry-level,Other,4.0
Asus,136465.0,Intel,No,8,4,1.1,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Asus,157465.0,Intel,No,8,4,2.2,LED,Intel,256.0,1024,Small,Entry-level,Other,2.0
Msi,185465.0,Intel,No,8,4,2.6,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Hp,174996.5,Intel,Yes,8,4,4.2,LED,NVIDIA,512.0,0,Large,Low-end,Other,4.0
Hp,288715.0,Intel,No,16,4,1.8,LED,NVIDIA,512.0,0,Small,Low-end,Other,2.0
Msi,262465.0,Intel,No,16,4,2.6,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Dell,103750.5,Intel,Yes,4,4,2.3,LED,Intel,256.0,0,Small,Entry-level,Low-End,2.5
Hp,202965.0,Intel,No,8,4,1.0,LED,Intel,128.0,1024,Small,Entry-level,Other,1.0
Other,150465.0,Intel,No,8,3,1.2,LED,Intel,256.0,0,Small,Entry-level,Other,1.0
Asus,160965.0,Intel,No,8,4,3.0,LED,Intel,256.0,0,Large,Entry-level,Other,3.0
Asus,227465.0,Intel,No,8,4,1.6,LED,Intel,256.0,1024,Small,Entry-level,Other,1.5
Lenovo,138246.5,Intel,No,8,4,1.2,LED,Intel,256.0,0,Small,Entry-level,Other,1.0
Apple,389165.0,Intel,No,8,3,1.6,LED,Intel,256.0,0,Small,Entry-level,Other,1.5
Hp,144868.5,Intel,Yes,8,4,4.0,LED,Intel,512.0,0,Small,Entry-level,Other,4.0
Other,139965.0,Intel,No,16,5,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Dell,213496.5,Intel,Yes,8,4,1.8,LED,Intel,256.0,0,Small,Entry-level,Other,2.0
Dell,255465.0,Intel,No,8,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Asus,328965.0,Intel,No,16,4,2.6,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Acer,307965.0,Intel,Yes,16,4,2.3,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,2.5
Apple,447965.0,Intel,No,8,3,1.6,LED,Intel,256.0,0,Small,Entry-level,Other,1.5
Lenovo,125965.0,Intel,No,8,4,1.2,LED,Intel,256.0,0,Small,Entry-level,Other,1.0
Asus,152274.5,Intel,No,8,4,4.2,LED,Intel,512.0,0,Small,Low-end,Other,4.0
Asus,314965.0,Intel,Yes,8,4,2.2,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,2.0
Lenovo,346465.0,Intel,Yes,8,4,2.4,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,2.5
Asus,255465.0,AMD,No,16,4,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.0
Other,174965.0,Intel,No,4,4,1.0,LED,Intel,128.0,0,Small,Entry-level,Low-End,1.0
Asus,143465.0,Intel,No,8,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Asus,127750.0,Intel,No,4,4,1.2,LED,Intel,256.0,0,Small,Entry-level,Other,1.0
Dell,300125.0,Intel,No,8,4,2.6,LED,NVIDIA,512.0,1024,Large,Mid-end,Other,2.5
Asus,276465.0,AMD,No,8,4,2.1,LED,NVIDIA,256.0,1024,Large,Mid-end,Mid-End,2.0
Hp,205905.0,Intel,No,8,4,1.6,LED,Intel,256.0,1024,Small,Entry-level,Other,1.5
Hp,136496.5,Intel,Yes,8,4,4.0,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Msi,251965.0,Intel,No,8,4,2.7385892116182573,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Lenovo,171573.5,Intel,Yes,8,4,1.0,LED,Intel,512.0,0,Small,Entry-level,Other,1.0
Msi,174930.0,AMD,No,8,4,3.0,LED,AMD,512.0,0,Large,Mid-end,Mid-End,3.0
Apple,558215.0,Intel,Yes,16,4,2.0,LED,Intel,512.0,0,Small,Low-end,Other,2.0
Asus,157465.0,Intel,Yes,8,4,2.4,LED,Intel,128.0,1024,Small,Entry-level,Other,2.5
Dell,276500.0,Intel,Yes,8,4,1.8,LED,AMD,256.0,0,Small,Low-end,Other,2.0
Other,108465.0,Intel,No,16,4,3.0,LCD,Intel,512.0,0,Small,Low-end,Other,3.0
Msi,262465.0,Intel,Yes,16,5,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Hp,286650.0,Intel,Yes,8,4,2.6,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Acer,265300.0,AMD,Yes,16,4,3.1,LED,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.0
Acer,252084.0,AMD,No,16,4,3.1,LCD,NVIDIA,512.0,1024,Large,Mid-end,Mid-End,3.0
Hp,300100.5,Intel,No,4,4,1.1,LED,Intel,128.0,0,Small,Entry-level,Low-End,1.0
Acer,202965.0,AMD,Yes,8,4,2.1,LED,NVIDIA,256.0,1024,Large,Mid-end,Mid-End,2.0
Acer,252084.0,AMD,No,16,4,3.3,LCD,NVIDIA,512.0,1024,Large,Mid-end,Mid-End,3.5
Acer,199115.0,AMD,Yes,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Acer,274750.0,AMD,No,8,3,3.1,LCD,NVIDIA,512.0,1024,Large,Mid-end,Mid-End,3.0
Asus,314965.0,Intel,Yes,16,4,2.7385892116182573,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Hp,230615.0,Intel,No,16,4,4.2,LED,Intel,512.0,0,Small,Low-end,Other,4.0
Hp,220465.0,Intel,Yes,8,4,2.4,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Asus,209996.5,Intel,No,8,4,2.7385892116182573,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Lenovo,244965.0,AMD,Yes,8,4,3.0,LED,NVIDIA,256.0,1024,Large,Mid-end,Mid-End,3.0
Asus,276465.0,Intel,Yes,8,4,2.7,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Msi,325465.0,Intel,No,16,4,2.7385892116182573,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,314965.0,Intel,No,16,4,2.7385892116182573,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Asus,206465.0,Intel,No,8,4,4.2,LED,Intel,512.0,0,Small,Low-end,Other,4.0
Other,129465.0,Intel,No,16,4,2.5,LCD,Intel,1024.0,0,Small,Entry-level,Other,2.5
Other,279996.5,Intel,No,4,4,2.6,LED,Intel,128.0,0,Small,Entry-level,Other,2.5
Lenovo,184870.0,Intel,No,8,4,1.0,LED,Intel,256.0,1024,Large,Entry-level,Other,1.0
Lenovo,122465.0,Intel,No,4,4,2.2,LED,Intel,256.0,0,Large,Entry-level,Other,2.0
Asus,171465.0,Intel,No,8,4,1.3,LCD,Intel,512.0,0,Small,Entry-level,Other,1.5
Dell,251965.0,AMD,Yes,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Lenovo,224700.0,Intel,No,8,4,1.6,LED,Intel,256.0,0,Small,Entry-level,Other,1.5
Lenovo,206465.0,Intel,No,8,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Asus,246750.0,Intel,No,8,4,2.8,LED,Intel,512.0,0,Large,Low-end,Other,3.0
Hp,286965.0,Intel,No,8,4,2.6,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Hp,227465.0,Intel,Yes,8,4,2.7385892116182573,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Hp,222743.5,Intel,No,8,4,2.4,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,329871.5,Intel,Yes,8,5,2.3,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Other,227465.0,Intel,No,8,4,1.2,LED,Intel,256.0,0,Small,Low-end,Other,1.0
Dell,187215.0,Intel,No,8,4,4.2,LED,Intel,512.0,0,Small,Low-end,Other,4.0
Hp,187215.0,Intel,No,4,3,2.4,LED,Intel,128.0,0,Small,Entry-level,Other,2.5
Asus,164496.5,Intel,No,8,4,4.0,LED,Intel,512.0,0,Small,Entry-level,Other,4.0
Dell,222565.0,Intel,No,8,4,4.2,LED,NVIDIA,256.0,1024,Large,Low-end,Other,4.0
Apple,339640.0,Intel,No,8,3,1.4,LED,Intel,128.0,0,Small,Low-end,Other,1.5
Lenovo,286965.0,AMD,Yes,16,4,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.0
Lenovo,303415.0,Intel,No,16,4,2.6,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Msi,125965.0,AMD,Yes,8,4,4.0,LCD,AMD,256.0,0,Small,Entry-level,Mid-End,4.0
Hp,223163.5,Intel,No,8,4,1.0,LED,NVIDIA,256.0,1024,Small,Low-end,Other,1.0
Acer,279965.0,Intel,Yes,16,4,2.4,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Acer,307996.5,Intel,No,8,4,2.8,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,3.0
Lenovo,181965.0,Intel,No,8,4,1.1,LED,Intel,512.0,0,Large,Low-end,Other,1.0
Msi,192465.0,Intel,No,8,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Asus,173848.5,Intel,No,16,4,2.4,LCD,Intel,256.0,1024,Large,Low-end,Other,2.5
Other,136465.0,Intel,No,16,4,1.8,LED,Intel,1024.0,0,Small,Entry-level,Other,2.0
Msi,355778.5,Intel,No,16,4,2.7385892116182573,LED,NVIDIA,1024.0,0,Large,High-end,Other,2.5
Dell,363279.0,Intel,Yes,16,4,2.6,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Lenovo,192479.0,Intel,No,8,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Msi,151308.5,Intel,No,8,4,2.7385892116182573,LED,Intel,512.0,0,Small,Entry-level,Other,2.5
Apple,392140.0,Intel,No,8,3,2.4,LED,Intel,256.0,0,Small,Low-end,Other,2.5
Lenovo,199465.0,Intel,No,8,4,1.6,LED,NVIDIA,512.0,0,Large,Low-end,Other,1.5
Lenovo,355215.0,Intel,No,16,4,2.8,LED,Intel,512.0,0,Small,Low-end,Other,3.0
Dell,209265.0,AMD,Yes,8,4,2.4,LED,AMD,512.0,0,Large,Low-end,Mid-End,2.5
Hp,222229.0,AMD,Yes,8,4,3.0,LED,NVIDIA,256.0,1024,Large,Mid-end,Mid-End,3.0
Lenovo,231000.0,Intel,Yes,8,4,1.2,LED,Intel,512.0,0,Small,Entry-level,Other,1.0
Asus,112700.0,AMD,Yes,4,4,2.6,LED,AMD,256.0,0,Large,Entry-level,Low-End,2.5
Dell,124250.0,Intel,Yes,4,4,1.1,LCD,Intel,256.0,0,Large,Entry-level,Low-End,1.0
Lenovo,131215.0,Intel,Yes,8,4,3.0,LCD,Intel,256.0,1024,Large,Entry-level,Other,3.0
Other,515900.0,Intel,No,16,3,2.5,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Other,185465.0,Intel,Yes,8,4,1.6,LED,Intel,256.0,0,Small,Entry-level,Other,1.5
Asus,297465.0,Intel,Yes,16,5,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Dell,173215.0,Intel,Yes,8,4,2.4,LED,NVIDIA,256.0,1024,Large,Low-end,Other,2.5
Dell,237965.0,Intel,Yes,4,4,2.1,LED,Intel,256.0,1024,Small,Entry-level,Other,2.0
Hp,251965.0,Intel,Yes,8,4,2.4,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Dell,151011.0,Intel,No,8,4,4.0,LED,Intel,256.0,0,Large,Entry-level,Other,4.0
Asus,83965.0,Intel,No,4,4,1.1,LED,Intel,256.0,0,Large,Entry-level,Low-End,1.0
Hp,258965.0,Intel,No,8,4,1.6,LED,Intel,256.0,1024,Small,Entry-level,Other,1.5
Acer,171146.5,Intel,No,8,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Dell,223965.0,Intel,Yes,16,4,2.6,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Acer,183508.5,Intel,Yes,8,4,2.6,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Apple,755965.0,Intel,No,16,4,2.3,LED,AMD,1024.0,0,Large,Entry-level,Other,2.5
Asus,223965.0,Intel,No,8,4,4.2,LED,Intel,512.0,0,Small,Low-end,Other,4.0
Other,149765.0,Intel,No,8,3,1.2,LED,Intel,128.0,0,Small,Entry-level,Other,1.0
Lenovo,255465.0,AMD,No,16,4,3.5710437710437706,LED,NVIDIA,512.0,0,Large,Mid-end,High-End,3.5
Lenovo,176424.5,Intel,No,8,4,2.4,LED,NVIDIA,256.0,1024,Large,Low-end,Other,2.5
Lenovo,242560.5,Intel,Yes,8,4,1.6,LED,NVIDIA,256.0,1024,Large,Low-end,Other,1.5
Hp,381465.0,Intel,Yes,16,4,2.2,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,2.0
Msi,234465.0,Intel,Yes,8,4,2.5,LCD,Intel,512.0,0,Small,Entry-level,Other,2.5
Asus,314132.0,AMD,No,16,4,2.9869688385269124,LED,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.0
Asus,122465.0,AMD,No,4,4,2.1,LED,AMD,256.0,0,Large,Low-end,Mid-End,2.0
Asus,174965.0,Intel,Yes,8,4,1.6,LED,NVIDIA,128.0,1024,Large,Low-end,Other,1.5
Hp,409293.5,Intel,No,8,4,2.2,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,2.0
Dell,174965.0,Intel,No,8,4,2.4,LED,NVIDIA,512.0,0,Small,Low-end,Other,2.5
Asus,195965.0,Intel,No,16,4,4.8,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,5.0
Asus,563167.5,Intel,No,16,4,1.8,LED,Intel,512.0,0,Small,Entry-level,Other,2.0
Lenovo,139965.0,AMD,No,8,4,2.1,LED,AMD,512.0,0,Large,Low-end,Mid-End,2.0
Acer,279965.0,Intel,Yes,8,4,2.5,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Lenovo,146965.0,AMD,Yes,8,4,2.6,LCD,AMD,512.0,0,Large,Entry-level,Low-End,2.5
Lenovo,173848.5,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Asus,160965.0,Intel,No,8,4,1.6,LED,Intel,512.0,0,Small,Entry-level,Other,1.5
Asus,142250.5,AMD,No,8,4,4.0,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Asus,201596.5,Intel,No,8,3,1.6,LED,Intel,512.0,0,Small,Entry-level,Other,1.5
Asus,97965.0,AMD,Yes,8,4,2.7,LED,AMD,512.0,0,Large,Entry-level,Other,2.5
Lenovo,227496.5,Intel,Yes,16,4,3.1,LCD,Intel,512.0,0,Small,Low-end,Other,3.0
Lenovo,258965.0,Intel,Yes,8,4,2.6,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Hp,241465.0,Intel,No,8,4,1.0,LED,Intel,512.0,0,Small,Entry-level,Other,1.0
Hp,241465.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Asus,224000.0,Intel,Yes,8,4,1.6,LED,NVIDIA,256.0,1024,Large,Low-end,Other,1.5
Dell,284865.0,Intel,Yes,16,4,2.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Hp,111639.5,AMD,No,4,4,2.5,LED,AMD,256.0,1024,Large,Low-end,Low-End,2.5
Asus,213496.5,AMD,No,8,4,2.1,LED,AMD,512.0,0,Small,Low-end,Mid-End,2.0
Hp,224000.0,AMD,No,16,4,4.0,LED,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Acer,328230.0,Intel,Yes,8,4,2.6,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Hp,234500.0,Intel,No,8,4,2.5,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Other,409465.0,Intel,No,8,3,1.6,LED,Intel,256.0,0,Small,Entry-level,Other,1.5
Other,165196.5,AMD,No,8,4,2.3,LED,AMD,512.0,0,Small,Low-end,High-End,2.5
Asus,349965.0,Intel,No,16,4,2.6,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Asus,258965.0,Intel,No,8,4,2.7,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Dell,156992.5,AMD,Yes,8,4,2.0,LED,AMD,512.0,0,Medium,Low-end,Mid-End,2.0
Lenovo,97965.0,AMD,No,4,4,2.6,LED,AMD,256.0,0,Small,Entry-level,Other,2.5
Asus,241465.0,Intel,No,16,4,4.2,LED,Intel,256.0,1024,Large,Entry-level,Other,4.0
Asus,202965.0,AMD,No,8,4,4.0,LED,AMD,512.0,0,Small,Low-end,Mid-End,4.0
Apple,524965.0,Intel,Yes,8,3,2.3,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Asus,384965.0,Intel,Yes,16,4,2.6,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Acer,209961.5,Intel,Yes,16,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Hp,897410.5,Intel,No,16,4,2.6,LED,NVIDIA,256.0,1024,Large,High-end,Other,2.5
Hp,174300.0,Intel,No,8,4,1.2,LED,Intel,256.0,1024,Small,Entry-level,Other,1.0
Asus,158410.0,Intel,No,8,4,2.7385892116182573,LED,NVIDIA,256.0,1024,Large,Low-end,Other,2.5
Dell,166215.0,Intel,No,4,4,4.2,LED,Intel,256.0,0,Small,Entry-level,Other,4.0
Dell,339465.0,Intel,Yes,16,4,1.8,LED,Intel,512.0,0,Small,Entry-level,Other,2.0
Msi,227048.5,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Hp,215215.0,AMD,No,8,4,2.0,LED,AMD,128.0,1024,Large,Low-end,Mid-End,2.0
Acer,135604.0,Intel,No,4,4,2.7385892116182573,LED,Intel,256.0,0,Large,Entry-level,Other,2.5
Lenovo,118965.0,Intel,Yes,4,4,1.2,LED,Intel,256.0,0,Small,Entry-level,Other,1.0
Acer,115465.0,Intel,No,8,4,2.7385892116182573,LCD,Intel,512.0,0,Large,Entry-level,Other,2.5
Dell,178465.0,Intel,Yes,8,4,2.4,LED,NVIDIA,256.0,1024,Large,Low-end,Other,2.5
Asus,197715.0,Intel,No,8,4,1.3,LCD,Intel,512.0,0,Small,Entry-level,Other,1.5
Asus,317065.0,AMD,No,8,4,3.0,LED,NVIDIA,512.0,0,Small,Mid-end,High-End,3.0
Asus,132965.0,Intel,No,8,4,3.3,LCD,Intel,512.0,0,Small,Entry-level,Other,3.5
Other,349965.0,Intel,No,8,3,2.4,LCD,Intel,256.0,0,Small,Entry-level,Other,2.5
Lenovo,185115.0,AMD,Yes,8,4,2.6,LED,AMD,128.0,1024,Small,Low-end,Low-End,2.5
Asus,295750.0,Intel,No,16,4,2.3,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,131215.0,AMD,Yes,8,4,2.1,LED,AMD,256.0,1024,Large,Low-end,Mid-End,2.0
Asus,206465.0,Intel,No,8,4,1.0,LED,Intel,1024.0,0,Small,Entry-level,Other,1.0
Other,270896.5,Intel,No,4,3,2.2,LED,Intel,128.0,0,Small,Entry-level,Low-End,2.0
Asus,202965.0,AMD,Yes,8,4,2.1,LED,AMD,256.0,1024,Large,Entry-level,Mid-End,2.0
Asus,164465.0,Intel,No,8,4,1.0,LED,Intel,256.0,0,Large,Entry-level,Other,1.0
Asus,325465.0,Intel,Yes,16,4,2.6,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Other,409496.5,Intel,No,8,3,2.2,LCD,Intel,256.0,0,Small,Entry-level,Other,2.0
Asus,154959.0,AMD,Yes,8,4,2.0,LED,AMD,512.0,0,Large,Low-end,Mid-End,2.0
Asus,251965.0,Intel,No,8,4,2.7,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,304465.0,Intel,No,16,5,2.0,LED,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Apple,720650.0,Intel,No,16,3,2.6,LED,AMD,256.0,0,Medium,Entry-level,Other,2.5
Msi,134365.0,Intel,No,8,4,2.7385892116182573,LED,Intel,512.0,0,Small,Entry-level,Other,2.5
Asus,118965.0,Intel,Yes,4,4,2.1,LED,Intel,256.0,0,Large,Entry-level,Other,2.0
Asus,332465.0,Intel,Yes,8,4,2.6,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Lenovo,110215.0,Intel,Yes,4,4,1.2,LCD,Intel,256.0,0,Large,Entry-level,Other,1.0
Hp,353727.5,Intel,No,8,4,1.0,LED,Intel,512.0,0,Large,Entry-level,Other,1.0
Hp,174965.0,Intel,No,8,4,1.6,LED,Intel,256.0,0,Small,Entry-level,Other,1.5
Acer,129496.5,Intel,No,4,4,2.0,LED,Intel,128.0,0,Small,Entry-level,Other,2.0
Asus,517965.0,AMD,No,16,3,3.3,LED,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.5
Msi,489965.0,Intel,Yes,16,4,2.8,LED,NVIDIA,256.0,1024,Large,Mid-end,Other,3.0
Hp,155543.5,Intel,No,4,4,2.1,LED,Intel,256.0,0,Small,Entry-level,Other,2.0
Acer,234115.0,AMD,No,8,4,2.3,LED,NVIDIA,256.0,1024,Large,Mid-end,High-End,2.5
Hp,270039.0,Intel,No,4,4,2.2,LED,Intel,128.0,0,Large,Entry-level,Other,2.0
Asus,475615.0,AMD,No,16,4,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,4.5
Lenovo,209268.5,Intel,No,8,4,1.6,LED,Intel,512.0,0,Small,Entry-level,Other,1.5
Asus,577465.0,AMD,No,16,4,2.8,LED,NVIDIA,1024.0,0,Small,Mid-end,High-End,3.0
Hp,1747805.5,Intel,No,16,4,2.6,LED,NVIDIA,512.0,0,Large,High-end,Other,2.5
Msi,325465.0,Intel,Yes,8,4,2.8,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,3.0
Msi,216965.0,Intel,No,8,4,4.7,LED,NVIDIA,512.0,0,Small,Low-end,Other,4.5
Dell,156212.0,Intel,Yes,8,4,2.6,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Asus,206465.0,Intel,No,8,4,1.0,LED,Intel,512.0,0,Small,Entry-level,Other,1.0
Other,780496.5,Intel,No,16,3,1.9,LED,NVIDIA,512.0,0,Small,Mid-end,Other,2.0
Asus,419650.0,AMD,No,16,4,3.0,LED,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.0
Lenovo,209965.0,Intel,No,8,4,1.6,LED,Intel,128.0,1024,Small,Entry-level,Other,1.5
Asus,297465.0,Intel,Yes,16,4,3.1,LED,NVIDIA,512.0,0,Large,Mid-end,Other,3.0
Asus,804965.0,AMD,Yes,32,4,3.0,LED,NVIDIA,1024.0,0,Large,High-end,High-End,3.0
Hp,507465.0,Intel,No,16,4,2.8,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,3.0
Asus,472465.0,AMD,Yes,16,4,3.0,LED,AMD,256.0,1024,Large,Mid-end,High-End,3.0
Msi,370965.0,Intel,No,16,4,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.5
Msi,542465.0,Intel,No,16,4,2.2,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.0
Asus,440965.0,AMD,Yes,16,5,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,4.5
Asus,699965.0,AMD,Yes,16,4,3.3,LED,NVIDIA,1024.0,0,Large,High-end,High-End,3.5
