Brand,Price,Processor_Brand,RAM_Expandable,RAM_Capacity,RAM_TYPE(DDR),Display_type,GPU_Brand,Operating_System,Processor_Tier,Processor_Speed(Ghz),Display_Tier,GPU_Tier,SSD(GB),HDD(GB)
4,304465.0,0,0,16,4,0,0,4,2.0,2.0,1,1,512,0
4,417830.0,2,0,16,5,0,3,4,1.0,4.5,2,3,512,0
5,320250.0,2,1,16,4,0,2,4,2.0,1.5,1,2,512,0
4,272965.0,2,0,8,3,0,2,4,1.0,4.0,1,2,512,0
5,629965.0,2,0,16,6,1,2,4,2.0,3.5,1,2,1024,0
7,902125.0,2,1,32,5,1,3,4,3.0,2.5,2,4,1024,0
4,374605.0,2,0,16,4,1,2,4,2.0,4.5,1,2,512,0
5,204050.0,2,0,8,4,0,2,4,0.0,3.5,1,1,512,0
4,349860.0,2,0,16,3,0,3,4,1.0,4.5,1,3,512,0
4,407715.0,2,0,16,3,0,3,4,2.0,5.0,1,3,512,0
0,220465.0,2,0,16,3,1,2,4,1.0,1.5,1,2,512,0
7,664996.5,2,1,16,5,1,3,4,2.0,2.5,2,4,1024,0
4,381465.0,2,1,16,6,1,2,4,2.0,5.0,1,2,512,0
7,412646.5,2,1,16,6,0,2,4,2.0,3.5,1,2,512,0
0,290150.0,0,1,16,3,1,3,4,2.0,4.0,1,3,512,0
5,369600.0,2,0,16,3,0,2,4,2.0,3.0,1,2,512,0
5,500496.5,0,1,8,3,0,3,3,2.0,3.0,1,3,256,1024
3,234115.0,2,1,8,3,0,3,4,1.0,2.5,1,2,512,0
3,215162.5,0,0,16,3,0,0,4,1.0,2.5,1,1,512,0
5,318465.0,2,0,16,3,0,2,4,2.0,1.5,1,2,1024,0
3,231000.0,2,0,8,3,0,3,4,1.0,3.5,1,2,512,0
5,629965.0,2,0,16,3,0,3,3,2.0,2.5,1,4,512,0
5,279646.5,2,0,16,4,0,2,3,1.0,2.5,1,2,512,0
5,279965.0,2,0,16,3,0,2,4,1.0,2.5,1,1,512,0
6,664965.0,2,1,32,3,0,3,4,2.0,4.5,2,4,1024,0
5,150500.0,2,0,8,3,0,2,3,0.0,3.0,1,1,0,1024
5,193515.0,2,1,8,3,0,2,3,1.0,4.0,1,2,512,0
5,588000.0,2,0,16,3,0,3,3,2.0,3.0,1,2,512,0
5,227815.0,2,0,8,3,0,2,1,1.0,2.5,1,2,512,0
4,199496.5,2,0,8,3,0,3,4,1.0,4.5,2,3,512,0
3,328965.0,2,0,16,6,0,2,4,2.0,3.5,1,1,512,0
5,453250.0,2,0,16,3,0,2,3,1.0,3.0,1,1,1024,0
4,372239.0,2,1,16,3,0,2,3,1.0,2.5,1,2,512,0
5,169746.5,2,1,4,3,0,2,3,1.0,3.5,1,1,256,0
3,747446.0,2,1,16,4,1,2,4,2.0,3.0,1,1,1024,0
5,173250.0,0,1,8,3,0,0,3,1.0,3.0,1,1,512,0
5,171496.5,2,1,4,3,0,2,3,0.0,2.0,1,1,256,0
5,766500.0,2,1,16,4,0,3,4,2.0,2.0,1,3,512,0
5,243075.0,2,1,8,3,0,2,3,1.0,2.5,1,1,0,1024
5,335965.0,2,0,16,3,0,2,1,2.0,4.5,1,2,512,0
6,338800.0,0,1,16,3,0,0,4,1.0,2.0,1,3,512,0
6,717465.0,2,1,16,5,0,3,4,2.0,3.5,1,4,1024,0
5,339496.5,2,0,16,3,0,2,3,1.0,4.0,1,2,512,0
5,307996.5,2,0,16,3,0,2,4,2.0,3.0,1,2,512,0
5,304496.5,2,0,16,3,0,2,3,1.0,4.0,1,1,512,0
3,232746.5,2,1,16,3,0,2,4,1.0,3.5,2,2,512,0
6,454965.0,2,1,16,3,0,3,3,2.0,4.5,2,3,1024,0
0,196525.0,2,0,8,3,0,3,4,1.0,2.5,1,2,512,0
1,216720.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
5,300996.5,0,1,8,3,0,0,3,1.0,2.5,1,1,512,0
7,226667.0,2,0,8,6,0,2,4,1.0,3.5,1,2,512,0
0,318321.5,2,0,16,5,0,3,4,1.0,2.5,1,3,512,0
0,111965.0,2,0,8,3,0,2,4,0.0,2.0,1,1,256,0
3,631410.5,2,0,16,6,0,2,4,2.0,4.5,1,2,1024,0
0,164482.5,2,0,8,3,0,3,4,1.0,2.5,1,3,1024,0
0,369561.5,2,0,16,4,0,3,4,2.0,3.0,1,2,1024,0
5,277371.5,2,0,8,3,0,2,4,1.0,2.5,1,2,512,0
5,387765.0,2,0,16,3,1,3,3,2.0,2.0,1,2,512,0
4,661465.0,2,0,16,2,1,2,3,2.0,1.0,1,1,512,0
1,183715.0,2,0,4,3,1,3,3,1.0,4.0,1,2,512,0
0,156782.5,2,0,8,3,1,2,3,1.0,1.5,1,1,0,1024
0,171496.5,2,1,8,3,1,2,3,1.0,1.0,1,1,512,0
4,458465.0,2,0,16,3,1,3,3,2.0,2.0,1,2,1024,0
7,171332.0,2,0,8,3,1,2,3,2.0,2.0,1,1,256,0
4,316624.0,2,0,8,3,1,2,3,1.0,1.5,1,1,512,0
4,349965.0,2,0,16,3,1,3,3,2.0,2.0,1,2,512,0
4,297500.0,2,0,8,3,1,2,3,1.0,1.5,1,1,0,1024
4,164496.5,2,0,8,3,1,3,1,1.0,1.5,1,2,0,1024
4,148750.0,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
0,172882.5,2,0,8,3,1,3,1,1.0,1.5,1,2,0,1024
0,220465.0,0,1,16,5,0,3,4,2.0,3.0,1,3,512,0
0,439820.5,2,0,16,3,1,3,3,3.0,3.0,1,3,1024,0
6,262465.0,2,1,16,3,0,3,4,2.0,3.0,1,3,512,0
3,160965.0,2,0,8,3,0,2,4,1.0,3.5,1,1,512,0
8,573965.0,2,0,16,6,1,2,4,2.0,1.5,2,2,512,0
1,115465.0,2,0,8,3,0,2,4,0.0,1.0,1,1,512,0
4,279965.0,2,1,16,3,0,3,4,2.0,4.5,1,3,512,0
0,251965.0,0,1,16,5,0,3,4,2.0,3.0,1,3,512,0
4,293965.0,2,1,16,3,0,3,4,2.0,4.5,1,3,1024,0
6,209965.0,2,1,16,5,0,2,4,2.0,4.5,1,2,512,0
5,385000.0,0,1,32,5,0,3,4,2.0,3.0,1,1,1024,0
3,593075.0,2,0,16,6,0,2,4,2.0,5.0,1,2,512,0
5,90965.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
5,626465.0,2,1,32,6,0,3,4,3.0,5.0,2,3,1024,0
0,304465.0,2,1,16,3,0,3,4,2.0,2.5,1,3,512,0
5,567000.0,2,1,16,6,1,3,4,2.0,3.5,1,3,1024,0
0,255465.0,0,1,16,5,0,3,4,2.0,3.0,1,3,512,0
0,184765.0,2,1,16,3,0,2,4,1.0,1.5,1,2,512,0
5,269465.0,0,0,16,6,0,0,4,2.0,4.0,1,2,512,0
7,318678.5,2,1,16,5,0,3,4,1.0,4.5,1,3,512,0
6,255465.0,2,1,16,5,0,2,4,2.0,5.0,1,2,1024,0
5,626465.0,2,1,32,6,1,2,4,2.0,3.5,1,2,1024,0
5,836465.0,2,0,32,6,1,2,4,2.0,4.0,1,1,1024,0
4,293965.0,0,1,16,6,0,0,4,2.0,5.0,1,1,512,0
5,244996.5,2,0,16,3,0,2,4,1.0,2.5,1,2,512,0
3,204396.5,2,1,4,3,1,2,3,1.0,1.5,1,1,0,1024
1,146965.0,2,0,8,6,0,2,4,0.0,4.0,1,1,512,0
1,244965.0,0,0,8,3,1,3,3,1.0,3.0,1,3,512,0
4,195965.0,2,1,8,3,0,3,4,1.0,4.0,1,3,512,0
5,178465.0,2,1,8,3,1,2,3,1.0,2.5,1,2,512,0
1,81970.0,0,0,4,3,0,0,4,0.0,1.0,1,1,0,1024
7,150465.0,0,0,8,3,1,0,3,1.0,2.0,1,2,256,0
4,281715.0,0,0,16,5,0,0,4,2.0,4.5,1,1,1024,0
4,204746.5,2,0,8,3,0,2,4,0.0,3.5,1,1,512,0
1,489996.5,2,1,16,5,0,3,4,3.0,4.0,1,3,1024,0
5,237965.0,0,0,16,4,0,0,4,1.0,2.0,1,1,512,0
1,151168.5,2,1,8,3,0,2,4,1.0,2.5,1,2,512,0
3,258968.5,2,1,8,3,0,3,4,1.0,2.5,1,3,512,0
4,402150.0,2,0,16,3,1,2,4,2.0,3.5,1,2,1024,0
5,224000.0,0,0,8,3,0,3,4,1.0,3.5,1,3,512,0
3,258965.0,2,1,16,3,0,3,4,1.0,2.5,1,3,512,0
0,160965.0,2,0,8,3,1,2,4,1.0,2.5,1,2,256,1024
5,93065.0,2,1,4,3,0,2,1,0.0,2.0,1,1,256,0
5,234465.0,2,1,16,3,0,3,4,1.0,2.0,1,3,512,0
5,90650.0,2,0,4,3,0,2,4,0.0,2.0,1,1,256,0
0,209965.0,2,0,8,3,1,2,3,1.0,2.5,1,2,512,0
3,237482.0,2,1,16,3,0,3,4,1.0,4.0,2,2,512,0
4,205765.0,0,0,16,3,0,0,4,1.0,4.0,1,1,512,0
5,396515.0,2,0,16,3,0,3,4,1.0,3.5,1,3,512,0
5,216965.0,2,1,8,4,0,2,4,1.0,3.5,1,2,512,0
4,136465.0,2,1,8,3,0,2,4,0.0,4.0,1,1,512,0
7,96215.0,2,0,8,4,0,2,4,0.0,1.0,1,1,256,0
0,709236.5,0,1,16,3,0,3,3,2.0,3.5,2,3,1024,0
0,145215.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
4,274050.0,2,0,16,3,0,2,4,1.0,4.0,1,2,512,0
4,147294.0,0,0,16,3,0,0,4,1.0,4.0,1,1,512,0
4,185465.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
3,125965.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
0,125965.0,0,1,4,3,1,0,3,1.0,2.0,1,2,0,1024
4,493500.0,2,0,16,3,1,2,3,2.0,2.5,1,1,1024,0
7,109749.5,2,1,8,3,1,2,3,0.0,3.0,1,1,512,0
4,86870.0,2,1,4,1,1,2,3,0.0,1.5,1,1,0,1024
0,112024.5,2,0,8,3,1,3,3,1.0,1.0,1,2,512,0
0,160965.0,2,0,8,3,1,2,3,1.0,1.5,1,1,256,0
4,139485.5,2,0,4,3,1,2,3,0.0,2.5,1,1,256,1024
1,171465.0,2,0,16,3,0,3,4,1.0,3.5,1,3,512,0
5,90965.0,0,0,4,3,1,0,3,0.0,3.0,1,1,0,1024
0,403868.5,2,1,16,3,1,3,3,2.0,2.5,1,3,1024,0
7,279965.0,2,0,4,1,0,2,3,1.0,2.5,1,1,128,0
5,89211.5,2,0,4,3,1,2,3,0.0,2.0,1,1,128,0
4,236250.0,2,0,8,3,1,2,3,1.0,2.5,1,1,512,0
0,178465.0,2,1,8,3,1,3,3,2.0,2.0,1,2,512,0
0,164465.0,0,0,8,3,0,0,4,1.0,4.0,1,1,256,1024
4,223965.0,2,0,8,3,1,3,3,1.0,1.0,1,2,256,1024
4,262465.0,2,0,8,3,1,3,3,1.0,1.5,1,2,256,1024
0,314965.0,2,0,8,1,1,3,3,2.0,2.0,1,2,512,0
7,93975.0,0,0,8,1,1,0,3,0.0,2.5,1,2,256,0
1,69265.0,0,0,4,3,1,0,3,0.0,2.5,1,1,0,1024
0,230965.0,0,1,8,3,0,3,4,2.0,3.0,1,3,512,0
5,134225.0,2,1,8,3,1,2,3,0.0,2.0,1,1,256,0
0,136465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,0,1024
4,244996.5,0,0,8,3,1,0,3,1.0,2.5,1,1,512,0
0,209965.0,2,1,8,3,1,2,3,1.0,1.5,1,1,256,0
0,174706.0,2,1,8,3,1,3,3,1.0,1.5,1,2,0,1024
3,173250.0,2,1,4,3,1,2,3,1.0,1.5,1,1,0,1024
0,118965.0,0,0,8,6,0,0,4,0.0,4.0,1,1,512,0
1,279996.5,2,1,8,3,1,3,3,1.0,2.5,1,3,128,1024
3,199367.0,2,1,8,3,1,2,3,1.0,1.0,1,1,512,0
3,247506.0,2,0,8,3,1,3,3,1.0,2.5,1,2,0,1024
0,104965.0,0,0,8,3,1,0,3,0.0,2.5,1,1,512,0
0,108465.0,2,1,8,3,1,2,3,0.0,1.0,1,1,512,0
7,244965.0,2,1,8,3,1,2,3,1.0,1.5,1,1,256,0
4,293996.5,0,1,16,3,0,3,4,2.0,4.0,2,3,512,0
0,72380.0,2,0,4,1,1,2,1,0.0,1.0,1,1,0,500
6,188965.0,2,0,16,3,0,3,4,1.0,2.5,1,3,512,0
4,122465.0,0,0,8,3,1,0,3,0.0,2.5,1,2,0,1024
0,139965.0,0,1,8,3,1,3,3,1.0,2.0,2,3,0,1024
3,157465.0,2,1,8,3,1,2,3,1.0,1.5,1,1,0,1024
4,192461.5,2,1,8,3,1,0,3,1.0,2.5,1,2,0,1024
5,192465.0,0,0,8,3,0,3,4,1.0,3.5,1,3,512,0
5,168140.0,2,0,8,3,1,2,3,1.0,1.5,1,1,512,0
4,227465.0,2,1,8,3,1,2,3,1.0,4.0,1,2,1024,0
0,177068.5,2,0,8,3,1,2,3,1.0,1.5,1,1,256,0
0,185465.0,2,1,8,3,1,3,3,1.0,1.5,1,2,0,1024
0,402465.0,2,1,16,5,0,3,4,2.0,4.5,2,3,1024,0
4,160646.5,2,1,8,3,0,2,4,0.0,4.0,1,2,256,0
4,115804.5,2,1,4,1,1,2,1,0.0,2.0,1,1,0,500
1,112637.0,0,0,8,6,0,0,4,0.0,2.5,1,1,256,0
7,269465.0,2,0,8,3,1,2,3,2.0,1.5,2,2,512,0
5,76370.0,0,0,4,3,1,0,3,0.0,2.0,1,1,0,500
5,367500.0,2,0,8,3,1,2,3,1.0,2.5,1,1,512,0
4,276465.0,2,0,8,3,1,3,3,1.0,2.5,2,3,256,1024
4,92669.5,0,0,4,3,1,0,3,0.0,2.5,1,1,0,500
0,454268.5,2,0,16,3,1,3,3,2.0,2.0,1,3,256,1024
5,83965.0,0,0,4,3,1,0,3,0.0,3.0,1,1,0,1024
0,391965.0,2,1,8,3,1,3,3,2.0,2.0,1,3,128,1024
5,203854.0,2,0,8,3,1,3,3,1.0,2.5,1,3,0,1024
4,226415.0,0,0,8,3,1,3,3,1.0,2.0,1,3,256,1024
4,79765.0,0,1,4,3,1,0,3,0.0,3.0,1,1,0,500
5,226502.5,2,0,8,3,1,3,3,1.0,2.5,1,2,0,1024
6,332465.0,2,0,16,3,1,3,3,2.0,2.0,1,2,512,0
0,176099.0,2,0,8,3,1,2,3,1.0,1.5,1,1,256,0
4,244965.0,2,1,8,3,1,3,3,1.0,1.5,1,2,0,1024
5,257890.5,2,1,8,3,1,2,3,1.0,2.5,1,1,256,0
5,206465.0,2,0,4,3,1,2,3,1.0,2.5,1,1,0,1024
0,271232.5,2,1,8,3,1,3,3,2.0,2.0,1,2,256,1024
1,300300.0,2,1,8,3,1,3,3,1.0,2.5,1,3,128,1024
0,101412.5,0,1,4,3,1,0,3,0.0,2.5,1,2,0,1024
4,108643.5,2,1,4,1,1,2,1,0.0,2.0,1,1,0,1024
0,134242.5,2,1,8,3,1,2,3,1.0,1.5,1,1,256,1024
3,186987.5,2,0,8,3,1,2,3,1.0,2.5,1,2,512,0
4,143465.0,0,0,8,3,1,3,3,1.0,2.0,1,3,0,1024
4,108465.0,2,0,4,1,1,2,3,0.0,2.0,1,1,0,1024
5,115244.5,2,0,8,3,1,3,1,1.0,2.5,1,2,0,1024
4,101465.0,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
0,119787.5,2,1,8,3,1,2,4,0.0,1.0,1,1,512,0
3,94465.0,2,1,4,3,1,2,2,0.0,2.0,1,1,0,1024
5,160965.0,2,1,8,3,1,2,3,1.0,2.5,1,1,0,1024
0,64746.5,2,1,4,3,1,2,3,0.0,1.0,1,1,0,1024
4,84353.5,0,0,4,3,1,0,3,0.0,3.0,1,1,256,0
4,72096.5,2,0,4,3,1,2,1,0.0,2.5,1,1,0,1024
7,153965.0,2,0,8,4,0,2,3,1.0,2.5,1,2,512,0
1,87496.5,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,105000.0,2,1,4,3,1,2,1,0.0,2.0,1,1,0,1024
0,97965.0,0,0,8,3,1,0,3,1.0,2.0,1,2,512,0
4,118986.0,2,0,8,3,1,2,1,0.0,2.0,1,1,0,1024
0,106550.5,0,1,8,3,1,0,3,1.0,2.0,1,2,512,0
4,89596.5,0,1,4,1,1,0,3,0.0,2.0,1,1,0,1024
0,115888.5,2,0,4,3,1,2,3,0.0,2.0,1,1,256,0
1,255465.0,0,1,8,3,1,3,3,1.0,2.0,1,3,512,0
4,95287.5,0,1,4,1,1,0,3,0.0,2.0,1,1,0,1024
4,88518.5,2,0,8,3,1,2,3,0.0,1.0,1,1,256,0
0,62758.5,2,0,4,3,1,2,3,0.0,2.0,1,1,256,0
0,108160.5,2,1,8,3,1,2,3,1.0,1.0,1,1,512,0
7,122465.0,2,0,8,4,0,2,4,0.0,1.0,1,1,256,0
5,87465.0,2,0,4,3,1,2,1,0.0,2.5,1,1,0,1024
1,129412.5,2,1,8,3,1,3,3,1.0,1.5,1,2,512,0
0,93065.0,2,0,4,3,1,2,3,0.0,2.5,1,1,256,0
5,94465.0,2,1,4,3,1,2,1,0.0,2.0,1,1,0,1024
0,73496.5,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
4,144868.5,2,0,4,3,1,2,3,0.0,2.0,1,1,256,0
4,143465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,0,1024
3,70808.5,2,1,4,3,1,2,2,0.0,2.5,1,1,0,1024
3,88840.5,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
0,72096.5,0,0,8,3,1,0,3,0.0,2.5,1,1,256,0
5,107194.5,2,1,8,3,1,3,1,1.0,2.5,1,1,0,1024
4,106715.0,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,92750.0,2,0,4,3,1,2,1,0.0,2.0,1,1,0,1024
0,77248.5,2,1,4,3,1,2,3,0.0,1.0,1,1,512,0
0,118142.5,2,0,8,3,1,3,3,1.0,1.5,1,2,0,1024
4,112668.5,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
3,97594.0,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
0,94465.0,2,1,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,129150.0,2,0,8,3,1,2,3,0.0,2.0,1,1,0,1024
6,279965.0,2,1,8,3,1,3,3,2.0,2.0,1,3,0,1024
4,135208.5,2,0,8,3,1,2,3,1.0,2.5,1,1,0,1024
4,87300.5,2,1,4,1,1,2,1,0.0,1.5,1,1,0,1024
0,138428.5,2,0,8,3,1,2,3,1.0,1.5,1,1,512,0
4,87465.0,0,0,4,3,1,0,3,0.0,3.0,1,1,0,1024
1,263364.5,2,1,16,3,1,3,3,2.0,2.5,1,3,256,1024
4,101465.0,0,0,8,3,1,0,3,1.0,2.0,1,2,256,1024
4,145215.0,0,0,8,3,1,0,3,1.0,2.0,1,2,512,0
4,192465.0,2,0,8,3,1,3,3,1.0,2.5,1,3,0,1024
0,178465.0,0,1,8,3,1,3,4,2.0,3.0,1,3,512,0
1,194215.0,2,1,8,3,1,3,3,1.0,2.5,1,3,0,1024
4,123466.0,2,0,4,3,1,2,3,0.0,2.5,1,1,0,1024
4,86908.5,0,0,8,3,1,0,3,1.0,2.0,1,2,512,0
4,150465.0,2,1,8,3,1,2,3,0.0,4.0,1,1,0,1024
0,483896.0,2,1,8,3,1,3,3,1.0,2.5,1,3,512,0
4,164465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,0,1024
1,101465.0,2,1,4,3,1,2,2,0.0,2.5,1,1,0,500
4,143465.0,2,1,8,3,1,2,1,1.0,1.5,1,1,0,1024
3,109126.5,2,0,8,3,1,2,3,0.0,1.5,1,1,256,0
1,143465.0,2,1,8,3,1,3,3,1.0,2.5,1,2,0,1024
4,83965.0,0,1,4,3,1,0,3,0.0,2.5,1,1,0,1024
1,198331.0,2,1,8,3,1,3,3,1.0,2.5,1,2,0,1024
1,109921.0,2,1,4,3,1,2,3,0.0,2.5,1,1,0,500
4,122083.5,2,0,4,3,1,2,3,0.0,2.0,1,1,0,1024
0,182542.5,2,1,8,3,1,3,3,1.0,2.5,1,3,512,0
0,453572.0,2,0,8,3,0,3,4,1.0,4.0,1,3,512,0
5,218715.0,0,1,8,3,1,3,3,1.0,3.0,1,3,256,1024
5,108465.0,2,0,4,3,1,2,3,0.0,2.0,1,1,0,1024
5,103974.5,2,1,8,3,1,2,3,0.0,2.0,1,1,0,1024
4,199465.0,0,0,16,3,0,0,4,1.0,4.0,1,1,512,0
1,153965.0,0,0,8,3,1,0,2,1.0,2.0,1,2,0,1024
0,265965.0,0,0,8,3,0,3,4,2.0,4.0,1,3,512,0
7,150209.5,2,1,8,3,1,2,3,1.0,1.5,1,1,512,0
1,135208.5,0,1,8,3,1,0,3,1.0,2.0,1,2,0,1024
1,181965.0,0,0,8,3,1,3,3,1.0,2.0,1,3,512,0
4,137546.5,2,0,8,3,1,2,3,0.0,4.0,1,1,256,0
0,94636.5,2,0,8,3,1,2,3,0.0,1.0,1,1,0,1024
0,110414.5,2,1,8,3,1,2,3,1.0,1.5,1,1,0,1024
6,192465.0,2,1,8,3,1,3,3,1.0,2.5,1,3,512,0
4,97965.0,0,0,4,3,1,0,3,0.0,2.5,1,1,0,1024
4,199465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,256,1024
3,185465.0,0,1,8,3,1,0,3,1.0,2.0,1,2,512,0
3,114296.0,0,0,8,3,1,0,3,0.0,2.5,1,1,0,1024
0,76965.0,2,0,8,3,0,2,4,0.0,1.0,1,1,256,0
3,85715.0,2,1,4,3,1,2,3,0.0,1.0,1,1,256,0
5,71130.5,2,1,4,3,1,2,1,0.0,1.0,1,1,0,1024
3,118965.0,2,1,4,3,1,2,3,0.0,1.0,1,1,0,1024
0,150986.5,0,0,8,3,1,0,3,2.0,2.0,1,1,512,0
4,175616.0,2,1,8,3,1,0,3,1.0,2.5,1,3,0,1024
3,147150.5,2,0,8,3,1,2,3,0.0,1.0,1,1,256,0
0,209965.0,0,0,8,3,1,3,3,1.0,2.0,2,3,512,0
4,209965.0,0,1,8,3,1,3,3,1.0,3.0,1,3,0,1024
4,160965.0,2,1,8,1,1,0,1,1.0,2.5,1,3,0,1024
5,227500.0,2,0,8,3,1,2,3,1.0,1.0,1,2,256,1024
4,262115.0,2,1,8,3,1,3,3,1.0,2.5,1,3,256,1024
4,67588.5,0,0,4,3,1,0,3,0.0,2.5,1,1,0,1024
6,349965.0,2,0,16,3,1,3,3,2.0,2.5,1,3,512,0
7,136465.0,2,0,8,1,1,2,3,1.0,1.5,1,1,256,0
4,181716.5,2,0,8,3,1,2,3,1.0,1.0,1,1,512,0
5,115888.5,2,1,8,3,0,2,4,0.0,2.0,1,1,512,0
5,90965.0,0,1,4,3,1,0,3,0.0,2.5,1,1,0,1024
7,97265.0,2,0,8,3,0,2,4,0.0,1.0,1,1,512,0
7,122465.0,2,0,8,1,1,2,3,1.0,1.5,1,1,256,0
3,118996.5,2,1,4,3,1,2,3,0.0,1.0,1,1,0,1024
0,230965.0,0,0,16,3,1,3,4,2.0,3.0,1,3,512,0
0,160965.0,2,1,8,3,1,3,3,1.0,1.5,1,2,0,1024
3,101465.0,0,1,8,3,1,0,3,0.0,2.5,1,2,256,0
5,206465.0,2,0,8,3,1,2,3,1.0,1.0,1,1,512,0
1,133276.5,2,0,8,3,1,2,3,1.0,2.5,1,2,0,1024
0,213500.0,2,1,8,3,1,3,3,1.0,1.5,1,2,512,0
1,80496.5,2,0,4,1,1,2,2,0.0,1.0,1,1,0,500
0,149698.5,2,0,8,3,1,2,3,1.0,4.0,1,2,512,0
4,76443.5,0,0,4,3,1,0,1,0.0,1.5,1,1,0,500
5,156138.5,0,0,8,3,1,3,3,1.0,3.0,1,3,256,1024
1,228165.0,2,1,8,3,1,3,3,1.0,2.5,1,3,256,1024
5,127715.0,2,1,8,3,1,2,3,0.0,1.0,1,1,256,0
2,598465.0,1,0,16,3,0,1,6,,3.0,2,4,1024,0
0,80465.0,2,0,4,1,1,2,1,0.0,1.5,1,1,0,1024
4,222250.0,0,0,8,3,1,3,3,1.0,3.0,1,3,256,1024
0,76965.0,2,1,4,1,1,2,3,0.0,1.0,1,1,0,1024
0,252000.0,2,1,8,3,1,3,3,1.0,2.5,1,3,1024,0
6,106550.5,2,0,8,3,1,3,3,1.0,2.5,1,3,0,1024
0,180257.0,2,0,16,3,1,3,3,1.0,2.5,1,3,512,0
5,94465.0,0,1,4,3,1,0,3,0.0,2.5,1,2,0,1024
4,115465.0,0,0,4,3,1,0,3,0.0,2.5,1,2,512,0
4,116396.0,0,0,4,3,1,0,3,0.0,2.5,1,2,0,1024
0,185465.0,2,1,8,3,1,2,3,1.0,1.5,1,1,256,1024
6,248465.0,2,0,16,3,0,3,4,2.0,3.0,1,3,512,0
6,230965.0,2,0,8,3,0,3,3,2.0,2.5,1,3,512,0
4,115465.0,0,1,4,3,1,0,3,0.0,2.5,1,2,0,1024
1,234465.0,2,1,8,3,1,3,3,1.0,2.5,1,3,256,1024
5,261065.0,2,0,8,3,1,3,3,1.0,2.5,1,3,256,1024
4,112665.0,2,0,8,3,1,2,3,0.0,2.5,1,1,0,1024
5,192524.5,2,1,8,3,1,3,3,1.0,2.5,1,3,256,1024
4,229250.0,2,1,16,3,1,3,3,1.0,4.0,1,2,512,0
1,244965.0,2,1,8,3,1,3,3,2.0,2.5,1,3,256,1024
5,192465.0,2,0,8,3,1,3,3,1.0,2.5,1,3,0,1024
4,118965.0,2,0,8,3,1,2,3,0.0,2.0,1,1,0,1024
0,174965.0,2,0,8,3,1,2,3,0.0,3.0,1,1,256,0
4,164461.5,2,0,8,3,1,2,3,1.0,2.5,1,1,0,1024
1,404215.0,2,1,16,3,1,3,3,2.0,2.0,1,3,128,1024
4,150465.0,2,0,8,3,1,2,3,0.0,1.0,1,1,512,0
1,139965.0,2,0,8,3,1,2,3,1.0,1.5,1,1,0,1024
5,96215.0,2,0,4,3,1,2,3,0.0,3.0,1,1,256,0
7,80465.0,2,0,4,4,1,2,3,0.0,1.0,1,1,128,0
1,125734.0,2,1,4,1,1,2,2,1.0,1.5,1,1,0,1024
1,314996.5,2,1,16,3,1,3,3,1.0,2.5,1,3,256,1024
5,104965.0,2,0,8,3,1,2,1,0.0,2.5,1,1,0,1024
6,249987.5,2,0,16,3,1,3,3,2.0,2.5,1,3,256,1024
0,163915.5,2,0,8,1,1,2,3,1.0,1.5,1,1,256,0
5,157465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,0,1024
3,104965.0,0,0,4,3,0,0,4,0.0,2.5,1,1,256,0
6,192465.0,2,1,8,3,1,2,3,1.0,2.0,1,1,512,0
5,160002.5,0,0,8,3,1,3,3,1.0,3.0,1,3,512,0
0,223965.0,0,1,16,3,1,3,4,2.0,4.0,1,3,512,0
3,78862.0,0,1,4,3,1,0,2,0.0,2.0,1,1,0,500
4,230965.0,2,0,8,3,1,3,3,1.0,1.5,1,2,256,1024
1,114278.5,2,1,8,3,1,3,2,1.0,2.5,1,2,0,1024
5,127750.0,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
5,129090.5,0,0,8,3,1,0,4,1.0,2.0,1,1,512,0
3,154637.0,2,0,4,3,1,0,3,1.0,2.5,1,3,0,1024
0,178465.0,2,0,8,3,1,2,3,1.0,1.0,1,1,256,1024
0,150465.0,2,0,4,3,1,2,3,0.0,2.0,1,1,512,0
6,300965.0,0,0,16,3,1,0,3,2.0,3.5,1,3,1024,0
0,83965.0,0,1,4,3,1,0,3,0.0,2.5,1,1,0,1024
5,150465.0,2,1,8,3,1,2,3,1.0,1.0,1,1,0,1024
